Year,Commodity Code,Commodity Name,Substance,Unit,Supply Chain Emission Factors without Margins,Margins of Supply Chain Emission Factors,Supply Chain Emission Factors with Margins,DQ ReliabilityScore of Factors without Margins,DQ TemporalCorrelation of Factors without Margins,DQ GeographicalCorrelation of Factors without Margins,DQ TechnologicalCorrelation of Factors without Margins,DQ DataCollection of Factors without Margins
2016,336390,Other vehicle parts,other GHGs,"kg CO2e/2018 USD, purchaser price",0.015,0.0,0.015,3,2,1,4,1
2016,3363A0,"Motor vehicle steering, suspension components (except spring), and brake systems",carbon dioxide,"kg/2018 USD, purchaser price",0.262,0.049,0.311,3,2,1,3,1
2016,3363A0,"Motor vehicle steering, suspension components (except spring), and brake systems",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,2,1,1,1
2016,3363A0,"Motor vehicle steering, suspension components (except spring), and brake systems",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,3363A0,"Motor vehicle steering, suspension components (except spring), and brake systems",other GHGs,"kg CO2e/2018 USD, purchaser price",0.009,0.0,0.009,3,2,1,2,1
2016,336411,Aircraft,carbon dioxide,"kg/2018 USD, purchaser price",0.078,0.007,0.085,3,2,1,3,1
2016,336411,Aircraft,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,1,1
2016,336411,Aircraft,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,336411,Aircraft,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,2,1
2016,336412,Aircraft engines and parts,carbon dioxide,"kg/2018 USD, purchaser price",0.068,0.01,0.078,3,2,1,3,1
2016,336412,Aircraft engines and parts,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,1,1
2016,336412,Aircraft engines and parts,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,336412,Aircraft engines and parts,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,2,1,3,1
2016,336413,Other aircraft parts,carbon dioxide,"kg/2018 USD, purchaser price",0.061,0.005,0.066,3,2,1,3,1
2016,336413,Other aircraft parts,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,1,1
2016,336413,Other aircraft parts,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,336413,Other aircraft parts,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,2,1
2016,336414,Guided missiles and space vehicles,carbon dioxide,"kg/2018 USD, purchaser price",0.091,0.007,0.098,3,2,1,3,1
2016,336414,Guided missiles and space vehicles,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,1,1
2016,336414,Guided missiles and space vehicles,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,336414,Guided missiles and space vehicles,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,2,1,2,1
2016,33641A,Propulsion units and parts for space vehicles and guided missiles,carbon dioxide,"kg/2018 USD, purchaser price",0.102,0.008,0.11,3,2,1,4,1
2016,33641A,Propulsion units and parts for space vehicles and guided missiles,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,1,1
2016,33641A,Propulsion units and parts for space vehicles and guided missiles,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,33641A,Propulsion units and parts for space vehicles and guided missiles,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,2,1,3,1
2016,336500,Railroad rolling stock,carbon dioxide,"kg/2018 USD, purchaser price",0.255,0.024,0.279,3,2,1,3,1
2016,336500,Railroad rolling stock,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,2,1,1,1
2016,336500,Railroad rolling stock,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,336500,Railroad rolling stock,other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0.0,0.007,3,2,1,3,1
2016,336611,Ships and ship repair,carbon dioxide,"kg/2018 USD, purchaser price",0.138,0.008,0.146,3,2,1,3,1
2016,336611,Ships and ship repair,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2016,336611,Ships and ship repair,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,336611,Ships and ship repair,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,3,2,1,3,1
2016,336612,Boats,carbon dioxide,"kg/2018 USD, purchaser price",0.174,0.065,0.239,3,2,1,3,1
2016,336612,Boats,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,2,1,1,1
2016,336612,Boats,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,336612,Boats,other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0.0,0.007,3,2,1,2,1
2016,336991,"Motorcycle, bicycle, and parts",carbon dioxide,"kg/2018 USD, purchaser price",0.074,0.054,0.128,3,2,1,3,1
2016,336991,"Motorcycle, bicycle, and parts",methane,"kg/2018 USD, purchaser price",0.0,0.0,0.001,4,2,1,1,1
2016,336991,"Motorcycle, bicycle, and parts",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,336991,"Motorcycle, bicycle, and parts",other GHGs,"kg CO2e/2018 USD, purchaser price",0.009,0.0,0.009,2,2,1,1,1
2016,336992,Military armored vehicles and tanks,carbon dioxide,"kg/2018 USD, purchaser price",0.17,0.008,0.177,3,2,1,3,1
2016,336992,Military armored vehicles and tanks,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,2,1,1,1
2016,336992,Military armored vehicles and tanks,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,336992,Military armored vehicles and tanks,other GHGs,"kg CO2e/2018 USD, purchaser price",0.01,0.0,0.01,3,2,1,2,1
2016,336999,Other transportation equipment,carbon dioxide,"kg/2018 USD, purchaser price",0.233,0.057,0.29,3,2,1,3,1
2016,336999,Other transportation equipment,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,2,1,1,1
2016,336999,Other transportation equipment,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,336999,Other transportation equipment,other GHGs,"kg CO2e/2018 USD, purchaser price",0.009,0.0,0.009,3,2,1,3,1
2016,337110,Wood kitchen cabinets and countertops,carbon dioxide,"kg/2018 USD, purchaser price",0.148,0.093,0.241,3,2,1,3,1
2016,337110,Wood kitchen cabinets and countertops,methane,"kg/2018 USD, purchaser price",0.001,0.001,0.001,3,2,1,1,1
2016,337110,Wood kitchen cabinets and countertops,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,337110,Wood kitchen cabinets and countertops,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,3,2,1,3,1
2016,337121,Home furniture - upholstered,carbon dioxide,"kg/2018 USD, purchaser price",0.235,0.229,0.464,3,2,1,3,1
2016,337121,Home furniture - upholstered,methane,"kg/2018 USD, purchaser price",0.001,0.002,0.003,3,2,1,1,1
2016,337121,Home furniture - upholstered,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,337121,Home furniture - upholstered,other GHGs,"kg CO2e/2018 USD, purchaser price",0.044,0.0,0.044,4,2,1,5,1
2016,337122,"Home furniture - wood, nonupholstered",carbon dioxide,"kg/2018 USD, purchaser price",0.269,0.748,1.017,3,2,1,3,1
2016,337122,"Home furniture - wood, nonupholstered",methane,"kg/2018 USD, purchaser price",0.001,0.005,0.006,4,2,1,1,1
2016,337122,"Home furniture - wood, nonupholstered",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,337122,"Home furniture - wood, nonupholstered",other GHGs,"kg CO2e/2018 USD, purchaser price",0.014,0.0,0.014,4,2,1,4,1
2016,337127,Institutional furniture,carbon dioxide,"kg/2018 USD, purchaser price",0.28,0.229,0.509,3,2,1,3,1
2016,337127,Institutional furniture,methane,"kg/2018 USD, purchaser price",0.001,0.002,0.003,4,2,1,1,1
2016,337127,Institutional furniture,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,337127,Institutional furniture,other GHGs,"kg CO2e/2018 USD, purchaser price",0.015,0.0,0.015,3,2,1,3,1
2016,33712N,Other household nonupholstered furniture,carbon dioxide,"kg/2018 USD, purchaser price",0.306,0.462,0.769,3,2,1,3,1
2016,33712N,Other household nonupholstered furniture,methane,"kg/2018 USD, purchaser price",0.001,0.003,0.004,4,2,1,1,1
2016,33712N,Other household nonupholstered furniture,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,33712N,Other household nonupholstered furniture,other GHGs,"kg CO2e/2018 USD, purchaser price",0.027,0.0,0.027,3,2,1,3,1
2016,337215,Shelving and lockers,carbon dioxide,"kg/2018 USD, purchaser price",0.328,0.182,0.51,3,2,1,3,1
2016,337215,Shelving and lockers,methane,"kg/2018 USD, purchaser price",0.001,0.002,0.003,4,2,1,1,1
2016,337215,Shelving and lockers,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,337215,Shelving and lockers,other GHGs,"kg CO2e/2018 USD, purchaser price",0.012,0.0,0.012,3,2,1,3,1
2016,33721A,Office furniture and custom architectural woodwork and millwork,carbon dioxide,"kg/2018 USD, purchaser price",0.244,0.092,0.336,3,2,1,3,1
2016,33721A,Office furniture and custom architectural woodwork and millwork,methane,"kg/2018 USD, purchaser price",0.001,0.001,0.002,4,2,1,1,1
2016,33721A,Office furniture and custom architectural woodwork and millwork,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,33721A,Office furniture and custom architectural woodwork and millwork,other GHGs,"kg CO2e/2018 USD, purchaser price",0.012,0.0,0.012,3,2,1,4,1
2016,337900,"Mattresses, blinds and shades",carbon dioxide,"kg/2018 USD, purchaser price",0.226,0.274,0.5,3,2,1,3,1
2016,337900,"Mattresses, blinds and shades",methane,"kg/2018 USD, purchaser price",0.001,0.002,0.003,3,2,1,1,1
2016,337900,"Mattresses, blinds and shades",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,337900,"Mattresses, blinds and shades",other GHGs,"kg CO2e/2018 USD, purchaser price",0.075,0.0,0.075,4,2,1,5,1
2016,339112,Surgical and medical instruments,carbon dioxide,"kg/2018 USD, purchaser price",0.138,0.044,0.182,3,2,1,3,1
2016,339112,Surgical and medical instruments,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2016,339112,Surgical and medical instruments,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,339112,Surgical and medical instruments,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,2,1,4,1
2016,339113,Surgical appliance and supplies,carbon dioxide,"kg/2018 USD, purchaser price",0.151,0.1,0.251,3,2,1,3,1
2016,339113,Surgical appliance and supplies,methane,"kg/2018 USD, purchaser price",0.001,0.001,0.001,4,2,1,1,1
2016,339113,Surgical appliance and supplies,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,339113,Surgical appliance and supplies,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,4,1
2016,339114,Dental equipment and supplies,carbon dioxide,"kg/2018 USD, purchaser price",0.193,0.05,0.243,3,2,1,3,1
2016,339114,Dental equipment and supplies,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,2,1,1,1
2016,339114,Dental equipment and supplies,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,339114,Dental equipment and supplies,other GHGs,"kg CO2e/2018 USD, purchaser price",0.009,0.0,0.009,4,2,1,2,1
2016,339115,Ophthalmic goods,carbon dioxide,"kg/2018 USD, purchaser price",0.118,0.233,0.351,3,2,1,3,1
2016,339115,Ophthalmic goods,methane,"kg/2018 USD, purchaser price",0.0,0.001,0.001,3,2,1,1,1
2016,339115,Ophthalmic goods,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,339115,Ophthalmic goods,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,2,1,3,1
2016,339116,Dental laboratories,carbon dioxide,"kg/2018 USD, purchaser price",0.12,0.038,0.157,3,2,1,3,1
2016,339116,Dental laboratories,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.001,3,2,1,1,1
2016,339116,Dental laboratories,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,339116,Dental laboratories,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,4,2,1,2,1
2016,339910,Jewelry and silverware,carbon dioxide,"kg/2018 USD, purchaser price",0.076,0.158,0.234,3,2,1,3,1
2016,339910,Jewelry and silverware,methane,"kg/2018 USD, purchaser price",0.0,0.001,0.001,3,2,1,1,1
2016,339910,Jewelry and silverware,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,339910,Jewelry and silverware,other GHGs,"kg CO2e/2018 USD, purchaser price",0.009,0.0,0.009,4,2,1,2,1
2016,339920,Sporting and athletic goods,carbon dioxide,"kg/2018 USD, purchaser price",0.245,0.357,0.602,3,2,1,3,1
2016,339920,Sporting and athletic goods,methane,"kg/2018 USD, purchaser price",0.001,0.003,0.004,4,2,1,1,1
2016,339920,Sporting and athletic goods,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,339920,Sporting and athletic goods,other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0.0,0.007,3,2,1,3,1
2016,339930,"Dolls, toys, and games",carbon dioxide,"kg/2018 USD, purchaser price",0.222,2.865,3.087,3,2,1,3,1
2016,339930,"Dolls, toys, and games",methane,"kg/2018 USD, purchaser price",0.001,0.018,0.019,4,2,1,1,1
2016,339930,"Dolls, toys, and games",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,339930,"Dolls, toys, and games",other GHGs,"kg CO2e/2018 USD, purchaser price",0.009,0.0,0.009,4,2,1,4,1
2016,339940,Office supplies (not paper),carbon dioxide,"kg/2018 USD, purchaser price",0.251,0.184,0.435,3,2,1,4,1
2016,339940,Office supplies (not paper),methane,"kg/2018 USD, purchaser price",0.001,0.002,0.003,4,2,1,1,1
2016,339940,Office supplies (not paper),nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,339940,Office supplies (not paper),other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,3,1
2016,339950,Signs,carbon dioxide,"kg/2018 USD, purchaser price",0.252,0.095,0.348,3,2,1,3,1
2016,339950,Signs,methane,"kg/2018 USD, purchaser price",0.001,0.001,0.002,4,2,1,1,1
2016,339950,Signs,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,339950,Signs,other GHGs,"kg CO2e/2018 USD, purchaser price",0.011,0.0,0.011,3,2,1,4,1
2016,339990,"Gaskets, seals, musical instruments, fasteners, brooms, brushes, mop and other misc. goods",carbon dioxide,"kg/2018 USD, purchaser price",0.062,0.071,0.133,3,2,1,3,1
2016,339990,"Gaskets, seals, musical instruments, fasteners, brooms, brushes, mop and other misc. goods",methane,"kg/2018 USD, purchaser price",0.0,0.001,0.001,4,2,1,1,1
2016,339990,"Gaskets, seals, musical instruments, fasteners, brooms, brushes, mop and other misc. goods",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,339990,"Gaskets, seals, musical instruments, fasteners, brooms, brushes, mop and other misc. goods",other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,3,2,1,3,1
2016,4200ID,Customs duties,carbon dioxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,5,1
2016,4200ID,Customs duties,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,5,1
2016,4200ID,Customs duties,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,5,1
2016,4200ID,Customs duties,other GHGs,"kg CO2e/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,5,1
2016,423100,Motor vehicle and motor vehicle parts and supplies,carbon dioxide,"kg/2018 USD, purchaser price",0.148,0.0,0.148,3,2,1,3,1
2016,423100,Motor vehicle and motor vehicle parts and supplies,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2016,423100,Motor vehicle and motor vehicle parts and supplies,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,423100,Motor vehicle and motor vehicle parts and supplies,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,4,1
2016,423400,Professional and commercial equipment and supplies,carbon dioxide,"kg/2018 USD, purchaser price",0.093,0.0,0.093,3,2,1,3,1
2016,423400,Professional and commercial equipment and supplies,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,1,1
2016,423400,Professional and commercial equipment and supplies,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,423400,Professional and commercial equipment and supplies,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,2,1,4,1
2016,423600,Household appliances and electrical and electronic goods,carbon dioxide,"kg/2018 USD, purchaser price",0.119,0.0,0.119,3,2,1,3,1
2016,423600,Household appliances and electrical and electronic goods,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,1,1
2016,423600,Household appliances and electrical and electronic goods,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,423600,Household appliances and electrical and electronic goods,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,2,1,4,1
2016,423800,"Machinery, equipment, and supplies",carbon dioxide,"kg/2018 USD, purchaser price",0.132,0.0,0.132,3,2,1,3,1
2016,423800,"Machinery, equipment, and supplies",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2016,423800,"Machinery, equipment, and supplies",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,423800,"Machinery, equipment, and supplies",other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,4,2,1,4,1
2016,423A00,Other durable goods merchant wholesalers,carbon dioxide,"kg/2018 USD, purchaser price",0.172,0.0,0.172,3,2,1,3,1
2016,423A00,Other durable goods merchant wholesalers,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2016,423A00,Other durable goods merchant wholesalers,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,423A00,Other durable goods merchant wholesalers,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,4,2,1,4,1
2016,424200,Drugs and druggists’ sundries,carbon dioxide,"kg/2018 USD, purchaser price",0.131,0.0,0.131,3,2,1,3,1
2016,424200,Drugs and druggists’ sundries,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2016,424200,Drugs and druggists’ sundries,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,424200,Drugs and druggists’ sundries,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,4,2,1,4,1
2016,424400,Grocery and related product wholesalers,carbon dioxide,"kg/2018 USD, purchaser price",0.185,0.0,0.185,3,2,1,3,1
2016,424400,Grocery and related product wholesalers,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,2,1,1,1
2016,424400,Grocery and related product wholesalers,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2016,424400,Grocery and related product wholesalers,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,4,2,1,4,1
2016,424700,Petroleum and petroleum products,carbon dioxide,"kg/2018 USD, purchaser price",0.077,0.0,0.077,3,2,1,3,1
2016,424700,Petroleum and petroleum products,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,2,1,1,1
2016,424700,Petroleum and petroleum products,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,424700,Petroleum and petroleum products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,4,2,1,4,1
2016,424A00,Other nondurable goods merchant wholesalers,carbon dioxide,"kg/2018 USD, purchaser price",0.168,0.0,0.168,3,2,1,3,1
2016,424A00,Other nondurable goods merchant wholesalers,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2016,424A00,Other nondurable goods merchant wholesalers,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,424A00,Other nondurable goods merchant wholesalers,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,4,2,1,4,1
2016,425000,Wholesale electronic markets and agents and brokers,carbon dioxide,"kg/2018 USD, purchaser price",0.052,0.0,0.052,3,2,1,3,1
2016,425000,Wholesale electronic markets and agents and brokers,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,1,1
2016,425000,Wholesale electronic markets and agents and brokers,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,425000,Wholesale electronic markets and agents and brokers,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,4,2,1,4,1
2016,441000,Vehicles and parts sales,carbon dioxide,"kg/2018 USD, purchaser price",0.117,0.0,0.117,3,2,1,3,1
2016,441000,Vehicles and parts sales,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2016,441000,Vehicles and parts sales,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,441000,Vehicles and parts sales,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,4,2,1,4,1
